sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
tx_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr06N,48.4,Pavir.6NG304700,89,0.025956546668147926,AT2G27100.1,SE,C2H2 zinc-finger protein SERRATE (SE),"ZOS8-11 - C2H2 zinc finger protein, expressed",LOC_Os08g40560.1
tx_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr07K,45.09,Pavir.7KG321500,2076,0.025956546668147926,AT3G60160.1,"ATMRP9,MRP9",multidrug resistance-associated protein 9,"multidrug resistance-associated protein, putative, expressed",LOC_Os04g49890.1
tx_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr07N,13.5,NA,NA,0.025956546668147926,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr07N,39.75,Pavir.7NG267800,370,0.025956546668147926,AT1G02145.3,"ALG12,EBS4",homolog of asparagine-linked glycosylation 12,"Alg9-like mannosyltransferase protein, putative, expressed",LOC_Os04g46050.1
tx_sites,Gulf_and_Midwest,cgdd_12c_10d,Chr08K,8.75,Pavir.8KG094700,2166,0.025956546668147926,NA,NA,NA,NA,NA
tx_sites,Midwest,cgdd_12c_gr2fl,Chr03N,43.6,NA,NA,0.015217618885868414,NA,NA,NA,NA,NA
tx_sites,Midwest,cgdd_12c_gr2fl,Chr03N,44.75,Pavir.3NG160100,8277,0.015049469795603567,AT1G32100.1,"ATPRR1,PRR1",pinoresinol reductase 1,"isoflavone reductase, putative, expressed",LOC_Os12g16410.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr04N,21.42,Pavir.4NG159700,4451,0.015217618885868414,AT1G68940.1,NA,Armadillo/beta-catenin-like repeat family protein,"armadillo/beta-catenin repeat family protein, putative, expressed",LOC_Os06g16410.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr05N,44.5,Pavir.5NG300300,936,0.004243525349362961,AT1G48950.1,NA,C3HC zinc finger-like ,"zinc ion binding protein, putative, expressed",LOC_Os01g42080.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr05N,50.13,Pavir.5NG419300,1061,0.0031274081876172784,AT4G39250.1,"ATRL1,RL1,RSM2",RAD-like 1,"MYB family transcription factor, putative, expressed",LOC_Os01g47370.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr05N,50.13,Pavir.5NG419300,1147,0.0031274081876172784,AT4G39250.1,"ATRL1,RL1,RSM2",RAD-like 1,"MYB family transcription factor, putative, expressed",LOC_Os01g47370.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr05N,50.13,Pavir.5NG419300,1211,0.0031274081876172784,AT4G39250.1,"ATRL1,RL1,RSM2",RAD-like 1,"MYB family transcription factor, putative, expressed",LOC_Os01g47370.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr07N,30.51,Pavir.7NG196219,2184,9.325832389188006e-4,AT1G22930.1,NA,T-complex protein 11,"T-complex protein 11, putative, expressed",LOC_Os04g35840.1
tx_sites,Midwest,cgdd_12c_gr2fl,Chr09K,46.88,Pavir.9KG337100,1457,0.002133537927170679,AT4G22590.1,NA,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,"CPuORF23 - conserved peptide uORF-containing transcript, expressed",LOC_Os10g40550.2
tx_sites,Midwest,cgdd_12c_gr2fl,Chr09N,63.38,Pavir.9NG579200,1431,9.325832389188006e-4,NA,NA,NA,"CXXC1 - Cysteine-rich protein with CXXC and CXXXC motifs precursor, putative, expressed",LOC_Os03g24130.1
tx_sites,Gulf,cgdd_12c_gr2fl,Chr01N,58.74,Pavir.1NG461071,4275,0.25581864123619097,AT2G41905.1,NA,NA,"arabinogalactan peptide 23 precursor, putative, expressed",LOC_Os06g21410.1
tx_sites,Gulf,cgdd_12c_gr2fl,Chr03K,50.84,Pavir.3KG393200,19955,0.22699989167854553,AT5G04870.1,"ATCPK1,CPK1",calcium dependent protein kinase 1,"CAMK_CAMK_like.47 - CAMK includes calcium/calmodulin depedent protein kinases, expressed",LOC_Os12g30150.1
tx_sites,Gulf,cgdd_12c_gr2fl,Chr03N,31.73,Pavir.3NG131600,1991,0.16442871041187543,AT2G23600.1,"ACL,ATME8,ATMES2,ME8,MES2",acetone-cyanohydrin lyase,"esterase, putative, expressed",LOC_Os05g30760.1
tx_sites,Gulf,cgdd_12c_gr2fl,Chr04K,8.07,Pavir.4KG175633,435,0.25581864123619097,AT3G13960.1,"AtGRF5,GRF5",growth-regulating factor 5,"growth regulating factor protein, putative, expressed",LOC_Os06g10310.1
tx_sites,Gulf,cgdd_12c_gr2fl,Chr05N,24.6,Pavir.5NG232724,740,0.25581864123619097,NA,NA,NA,NA,NA
tx_sites,Gulf,cgdd_12c_gr2fl,Chr05N,24.78,NA,NA,0.25581864123619097,NA,NA,NA,NA,NA
tx_sites,Gulf,cgdd_12c_gr2fl,Chr05N,64.86,Pavir.5NG109745,4113,0.22699989167854553,AT2G28510.1,NA,Dof-type zinc finger DNA-binding family protein,"dof zinc finger domain containing protein, putative, expressed",LOC_Os01g64590.1
tx_sites,Gulf,cgdd_12c_gr2fl,Chr07K,16.04,Pavir.7KG077018,8960,0.22699989167854553,NA,NA,NA,NA,NA
tx_sites,Gulf,cgdd_12c_gr2fl,Chr09N,5.89,Pavir.9NG307773,198,0.25581864123619097,AT2G22070.1,NA,pentatricopeptide (PPR) repeat-containing protein,"pentatricopeptide, putative, expressed",LOC_Os03g56400.1
tx_sites,Gulf,cgdd_12c_gr2fl,Chr09N,33.04,Pavir.9NG406814,6773,0.22699989167854553,AT3G06190.1,"ATBPM2,BPM2",BTB-POZ and MATH domain 2,"MBTB7 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with Meprin and TRAF Homology MATH domain, expressed",LOC_Os04g53410.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr03K,38.23,NA,NA,1.3670333443373468e-4,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr03K,38.27,Pavir.3KG387400,13984,1.9500487988382116e-4,AT3G23590.1,"MED33A,RFR1",REF4-related 1,"structural constituent of ribosome, putative, expressed",LOC_Os05g24684.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr03N,1.47,Pavir.3NG011800,4916,1.3670333443373468e-4,AT5G03380.1,NA,Heavy metal transport/detoxification superfamily protein ,"heavy-metal-associated domain-containing protein, putative, expressed",LOC_Os11g05010.3
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr03N,31.73,Pavir.3NG131600,1991,1.3670333443373468e-4,AT2G23600.1,"ACL,ATME8,ATMES2,ME8,MES2",acetone-cyanohydrin lyase,"esterase, putative, expressed",LOC_Os05g30760.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr04K,8.07,Pavir.4KG175633,435,5.979744829009233e-6,AT3G13960.1,"AtGRF5,GRF5",growth-regulating factor 5,"growth regulating factor protein, putative, expressed",LOC_Os06g10310.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05K,23.5,Pavir.5KG248600,3474,1.9500487988382116e-4,AT4G03020.2,NA,transducin family protein / WD-40 repeat family protein,"WD domain, G-beta repeat domain containing protein, expressed",LOC_Os01g28680.3
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05K,23.5,Pavir.5KG248600,4005,1.3670333443373468e-4,AT4G03020.2,NA,transducin family protein / WD-40 repeat family protein,"WD domain, G-beta repeat domain containing protein, expressed",LOC_Os01g28680.3
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr09K,27.34,Pavir.9KG172100,61,1.2055427604551431e-4,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr09N,26.06,Pavir.9NG334900,2608,1.3670333443373468e-4,AT4G09980.1,EMB1691,Methyltransferase MT-A70 family protein,"EMB1691, putative, expressed",LOC_Os10g31030.1
tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr09N,30.04,Pavir.9NG204000,9909,1.2055427604551431e-4,AT3G50430.1,NA,NA,expressed protein,LOC_Os07g02950.1
tx_sites,Midwest,crain_1d,Chr02K,66.93,Pavir.2KG572500,4448,5.425423462810688e-9,AT3G07870.1,NA,F-box and associated interaction domains-containing protein,expressed protein,LOC_Os07g47170.1
tx_sites,Midwest,crain_1d,Chr02N,25.53,Pavir.2NG293700,1337,5.425423462810688e-9,AT5G02060.1,NA,Uncharacterised protein family (UPF0497),"membrane associated DUF588 domain containing protein, putative, expressed",LOC_Os09g07480.1
tx_sites,Midwest,crain_1d,Chr02N,60.82,Pavir.2NG521400,833,5.425423462810688e-9,AT4G23180.1,"CRK10,RLK4",cysteine-rich RLK (RECEPTOR-like protein kinase) 10,"TKL_IRAK_DUF26-lh.9 - DUF26 kinases have homology to DUF26 containing loci, expressed",LOC_Os07g34980.1
tx_sites,Midwest,crain_1d,Chr04N,0.66,Pavir.4NG007101,1384,5.425423462810688e-9,NA,NA,NA,expressed protein,LOC_Os08g29030.1
tx_sites,Midwest,crain_1d,Chr05N,65.08,Pavir.5NG110320,473,5.425423462810688e-9,NA,NA,NA,NA,NA
tx_sites,Midwest,crain_1d,Chr07K,31.72,Pavir.7KG148210,54,5.425423462810688e-9,AT2G19130.1,NA,S-locus lectin protein kinase family protein,"serine/threonine-protein kinase receptor precursor, putative, expressed",LOC_Os04g34390.1
tx_sites,Midwest,crain_1d,Chr09K,52.04,Pavir.9KG398766,99,5.425423462810688e-9,NA,NA,NA,expressed protein,LOC_Os03g27690.1
tx_sites,Midwest,crain_1d,Chr09K,67.48,Pavir.9KG587200,413,5.425423462810688e-9,AT2G36810.1,NA,ARM repeat superfamily protein,"HEAT repeat family protein, putative, expressed",LOC_Os03g05330.1
tx_sites,Midwest,crain_1d,Chr09K,67.48,Pavir.9KG587200,437,5.425423462810688e-9,AT2G36810.1,NA,ARM repeat superfamily protein,"HEAT repeat family protein, putative, expressed",LOC_Os03g05330.1
tx_sites,Midwest,crain_1d,Chr09K,67.48,Pavir.9KG587200,443,5.425423462810688e-9,AT2G36810.1,NA,ARM repeat superfamily protein,"HEAT repeat family protein, putative, expressed",LOC_Os03g05330.1
tx_sites,Midwest,crain_1d,Chr09K,70.13,Pavir.9KG568700,831,5.425423462810688e-9,AT3G61080.1,NA,Protein kinase superfamily protein,"methylthioribose kinase, putative, expressed",LOC_Os03g02640.1
tx_sites,Gulf,crain_1d,Chr01K,6.31,Pavir.1KG085600,2198,0.0023200120196633766,AT4G31860.1,NA,Protein phosphatase 2C family protein,"protein phosphatase 2C, putative, expressed",LOC_Os02g08364.1
tx_sites,Gulf,crain_1d,Chr03N,19.7,Pavir.3NG258206,3314,0.0011059528255298221,AT3G48280.1,CYP71A25,"cytochrome P450, family 71, subfamily A, polypeptide 25","cytochrome P450, putative, expressed",LOC_Os05g43910.1
tx_sites,Gulf,crain_1d,Chr04N,5.63,Pavir.4NG068766,824,0.0013882153970226718,AT1G51172.1,NA,NA,expressed protein,LOC_Os06g06950.1
tx_sites,Gulf,crain_1d,Chr06K,17.09,NA,NA,0.0013882153970226718,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_1d,Chr06K,17.1,NA,NA,6.609589735128448e-4,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_1d,Chr06K,17.14,NA,NA,0.0019028136596291785,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_1d,Chr06K,17.14,NA,NA,0.0013882153970226718,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_1d,Chr06K,36.45,Pavir.6KG267300,120,0.001670529046912586,AT3G02540.3,"RAD23-3,RAD23C",Rad23 UV excision repair protein family,"RAD23 DNA repair protein, putative, expressed",LOC_Os08g33340.1
tx_sites,Gulf,crain_1d,Chr06K,43.85,Pavir.6KG363200,3201,0.003299689222879075,AT1G76450.1,NA,Photosystem II reaction center PsbP family protein,"thylakoid lumen protein, chloroplast precursor, putative, expressed",LOC_Os08g40160.1
tx_sites,Gulf,crain_1d,Chr08N,46.69,Pavir.8NG320756,4864,0.0013882153970226718,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,crain_1d,Chr01K,53.85,Pavir.1KG526730,6051,7.956424478134254e-7,AT4G33150.1,"LKR,LKR/SDH,SDH",lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme,"saccharopine dehydrogenase, putative, expressed",LOC_Os02g54254.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr01N,30.43,Pavir.1NG197700,190,2.0022542712421122e-10,AT1G09310.1,NA,"Protein of unknown function, DUF538","DUF538 domain containing protein, putative, expressed",LOC_Os07g02920.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr02N,39.09,Pavir.2NG046306,15941,7.956424478134254e-7,AT4G30600.1,NA,signal recognition particle receptor alpha subunit family protein,"signal recognition particle receptor, putative, expressed",LOC_Os08g37444.2
tx_sites,Gulf_and_Midwest,crain_1d,Chr04K,32.85,Pavir.4KG261900,10959,7.956424478134254e-7,AT4G20820.1,NA,FAD-binding Berberine family protein,"reticuline oxidase-like protein precursor, putative, expressed",LOC_Os06g35630.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr05N,11.77,Pavir.5NG144500,1799,7.956424478134254e-7,AT5G62790.1,"DXR,PDE129",1-deoxy-D-xylulose 5-phosphate reductoisomerase,"1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplast precursor, putative, expressed",LOC_Os01g01710.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr05N,11.77,Pavir.5NG144500,1324,7.956424478134254e-7,AT5G62790.1,"DXR,PDE129",1-deoxy-D-xylulose 5-phosphate reductoisomerase,"1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplast precursor, putative, expressed",LOC_Os01g01710.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr05N,11.77,Pavir.5NG144500,751,7.956424478134254e-7,AT5G62790.1,"DXR,PDE129",1-deoxy-D-xylulose 5-phosphate reductoisomerase,"1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplast precursor, putative, expressed",LOC_Os01g01710.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr05N,11.78,Pavir.5NG144600,184,7.956424478134254e-7,AT5G20570.1,"ATRBX1,HRT1,RBX1,ROC1",RING-box 1,"anaphase-promoting complex subunit 11, putative, expressed",LOC_Os01g01700.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr05N,11.78,Pavir.5NG144600,1235,7.956424478134254e-7,AT5G20570.1,"ATRBX1,HRT1,RBX1,ROC1",RING-box 1,"anaphase-promoting complex subunit 11, putative, expressed",LOC_Os01g01700.1
tx_sites,Gulf_and_Midwest,crain_1d,Chr09N,73.68,Pavir.9NG635600,5426,9.568977807592035e-8,AT2G01690.1,NA,ARM repeat superfamily protein,"HEAT repeat family protein, putative, expressed",LOC_Os03g12300.1
tx_sites,Midwest,crain_gr2fl,Chr01K,1.63,Pavir.1KG015400,79,0.4504307615442428,AT4G16141.1,NA,GATA type zinc finger transcription factor family protein,"GATA zinc finger domain containing protein, expressed",LOC_Os01g74540.1
tx_sites,Midwest,crain_gr2fl,Chr01N,43.35,Pavir.1NG282800,19547,0.4504307615442428,AT3G52580.1,NA,Ribosomal protein S11 family protein,"ribosomal protein, putative, expressed",LOC_Os02g33140.1
tx_sites,Midwest,crain_gr2fl,Chr02N,18.12,Pavir.2NG279100,10240,0.4504307615442428,AT4G11000.1,NA,Ankyrin repeat family protein,"embryogenesis transmembrane protein, putative, expressed",LOC_Os11g45580.1
tx_sites,Midwest,crain_gr2fl,Chr03K,30.82,Pavir.3KG229154,23083,0.4504307615442428,NA,NA,NA,NA,NA
tx_sites,Midwest,crain_gr2fl,Chr03N,5.26,Pavir.3NG052200,4614,0.4504307615442428,AT3G12400.1,"ATELC,ELC",Ubiquitin-conjugating enzyme/RWD-like protein,"tumor susceptibility gene 101, putative, expressed",LOC_Os02g58640.1
tx_sites,Midwest,crain_gr2fl,Chr06K,1.37,Pavir.6KG011800,3629,0.4504307615442428,AT1G10280.1,NA,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","DNA binding protein, putative, expressed",LOC_Os08g01890.1
tx_sites,Midwest,crain_gr2fl,Chr08K,35.16,Pavir.8KG393100,21633,0.4504307615442428,AT4G36430.1,NA,Peroxidase superfamily protein,"peroxidase precursor, putative, expressed",LOC_Os03g25360.1
tx_sites,Midwest,crain_gr2fl,Chr09K,5.83,Pavir.9KG015438,191,0.4504307615442428,AT1G10150.1,NA,Carbohydrate-binding protein,"PHLOEM 2-LIKE A10, putative, expressed",LOC_Os03g56000.1
tx_sites,Midwest,crain_gr2fl,Chr09N,73.49,Pavir.9NG841500,2781,0.4504307615442428,AT1G14750.1,SDS,Cyclin family protein,"cyclin, putative, expressed",LOC_Os03g12414.1
tx_sites,Gulf,crain_gr2fl,Chr02K,46.83,Pavir.2KG347969,785,0.036686454760188246,AT2G38970.1,NA,Zinc finger (C3HC4-type RING finger) family protein,"von Willebrand factor type A domain containing protein, putative, expressed",LOC_Os11g45990.1
tx_sites,Gulf,crain_gr2fl,Chr05N,24.78,NA,NA,0.036686454760188246,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr05N,29.73,NA,NA,0.036686454760188246,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr09N,33.63,NA,NA,0.036686454760188246,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr09N,33.63,NA,NA,0.036686454760188246,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr09N,33.71,NA,NA,0.036686454760188246,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr09N,33.71,NA,NA,0.036686454760188246,NA,NA,NA,NA,NA
tx_sites,Gulf,crain_gr2fl,Chr09N,33.75,Pavir.9NG428928,19428,0.036686454760188246,AT1G03670.1,NA,ankyrin repeat family protein,expressed protein,LOC_Os11g14570.1
tx_sites,Gulf,crain_gr2fl,Chr09N,33.76,Pavir.9NG428928,16555,0.036686454760188246,AT1G03670.1,NA,ankyrin repeat family protein,expressed protein,LOC_Os11g14570.1
tx_sites,Gulf,crain_gr2fl,Chr09N,33.77,Pavir.9NG428928,3212,0.036686454760188246,AT1G03670.1,NA,ankyrin repeat family protein,expressed protein,LOC_Os11g14570.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,31.41,Pavir.1NG202319,19212,1.572044549897568e-4,NA,NA,NA,"GRF zinc finger family protein, expressed",LOC_Os11g32670.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,31.41,Pavir.1NG202319,19230,1.572044549897568e-4,NA,NA,NA,"GRF zinc finger family protein, expressed",LOC_Os11g32670.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,32.01,NA,NA,5.0214516954478945e-8,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr01N,37.51,Pavir.1NG418719,139,1.537731944328198e-4,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr05K,10.83,Pavir.5KG148000,2107,2.2329391636340674e-4,AT5G62790.1,"DXR,PDE129",1-deoxy-D-xylulose 5-phosphate reductoisomerase,"1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplast precursor, putative, expressed",LOC_Os01g01710.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr05K,49.73,Pavir.5KG561507,1243,2.569524102126668e-4,NA,NA,NA,NA,NA
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,12.37,Pavir.5NG159600,1034,2.2329391636340674e-4,AT4G13830.2,J20,DNAJ-like 20,"heat shock protein DnaJ, putative, expressed",LOC_Os01g01160.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,12.37,Pavir.5NG159600,805,2.2329391636340674e-4,AT4G13830.2,J20,DNAJ-like 20,"heat shock protein DnaJ, putative, expressed",LOC_Os01g01160.1
tx_sites,Gulf_and_Midwest,crain_gr2fl,Chr08K,36.35,Pavir.8KG207404,1841,2.2329391636340674e-4,AT2G06500.1,NA,hAT family dimerisation domain,hAT dimerisation domain containing protein,LOC_Os05g46070.1
tx_sites,Midwest,dyln_fl50,Chr01K,44.06,Pavir.1KG415100,771,0.32334443324813283,AT5G47070.1,NA,Protein kinase superfamily protein,"protein kinase domain containing protein, expressed",LOC_Os02g43430.1
tx_sites,Midwest,dyln_fl50,Chr01K,54.49,Pavir.1KG516600,2084,0.32334443324813283,AT5G10890.1,NA,myosin heavy chain-related,expressed protein,LOC_Os02g55190.1
tx_sites,Midwest,dyln_fl50,Chr02K,47.78,Pavir.2KG528010,2827,0.32334443324813283,AT5G35370.1,NA,S-locus lectin protein kinase family protein,"D-mannose binding lectin family protein, expressed",LOC_Os09g28180.1
tx_sites,Midwest,dyln_fl50,Chr05K,61.36,Pavir.5KG768400,5446,0.32334443324813283,AT1G08315.1,NA,ARM repeat superfamily protein,"spotted leaf 11, putative, expressed",LOC_Os01g72600.1
tx_sites,Midwest,dyln_fl50,Chr05K,61.36,Pavir.5KG768400,5420,0.29082077025743586,AT1G08315.1,NA,ARM repeat superfamily protein,"spotted leaf 11, putative, expressed",LOC_Os01g72600.1
tx_sites,Midwest,dyln_fl50,Chr06K,39.38,Pavir.6KG295200,52,0.32334443324813283,AT1G49470.1,NA,Family of unknown function (DUF716) ,"plant viral response family protein, putative, expressed",LOC_Os08g36040.1
tx_sites,Midwest,dyln_fl50,Chr06N,14.51,NA,NA,0.32334443324813283,NA,NA,NA,NA,NA
tx_sites,Midwest,dyln_fl50,Chr08K,10.58,Pavir.8KG095600,2819,0.32334443324813283,AT3G58940.1,NA,F-box/RNI-like superfamily protein,"OsFBX416 - F-box domain containing protein, expressed",LOC_Os11g10330.1
tx_sites,Midwest,dyln_fl50,Chr08K,48.78,Pavir.8KG327908,3471,0.32334443324813283,NA,NA,NA,NA,NA
