sites,subpop,phe,CHR,POS_Mb,Gene ID,distance from gene,FDR Adjusted p value,Arabidopsis thaliana homolog,A. thaliana gene name,A. thaliana gene annotation,Rice gene annotation,Rice homolog
north_sites,Gulf,cgdd_12c_gr2fl,Chr05N,35.59,Pavir.5NG392700,5606,0.050696366810801335,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,cgdd_12c_gr2fl,Chr05N,35.59,Pavir.5NG392700,2984,0.050696366810801335,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,cgdd_12c_gr2fl,Chr06K,36.67,Pavir.6KG269400,16889,0.050696366810801335,AT4G37940.1,AGL21,AGAMOUS-like 21,"OsMADS27 - MADS-box family gene with MIKCc type-box, expressed",LOC_Os02g36924.1
north_sites,Gulf,cgdd_12c_gr2fl,Chr06K,36.69,Pavir.6KG269400,575,0.0033030110567547812,AT4G37940.1,AGL21,AGAMOUS-like 21,"OsMADS27 - MADS-box family gene with MIKCc type-box, expressed",LOC_Os02g36924.1
north_sites,Gulf,cgdd_12c_gr2fl,Chr07K,41.4,Pavir.7KG272300,2827,0.03464398638926852,NA,NA,NA,expressed protein,LOC_Os01g38880.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,0.86,Pavir.1NG007000,4263,4.743427115172055e-6,AT1G28530.2,NA,NA,expressed protein,LOC_Os02g01970.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr01N,41.09,Pavir.1NG250600,18273,2.445506777612588e-7,AT5G13170.1,SAG29,senescence-associated gene 29,"nodulin MtN3 family protein, putative, expressed",LOC_Os02g30910.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr04N,17.37,Pavir.4NG152100,15647,4.398187832057083e-6,AT1G05260.1,"RCI3,RCI3A",Peroxidase superfamily protein,"peroxidase precursor, putative, expressed",LOC_Os06g29470.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,4.51,Pavir.5NG039800,322,3.5442301569690006e-6,AT5G51980.1,NA,Transducin/WD40 repeat-like superfamily protein,"WD domain, G-beta repeat domain containing protein, expressed",LOC_Os01g09252.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr05N,36.99,Pavir.5NG248200,4410,3.400038250298041e-6,AT5G66390.1,NA,Peroxidase superfamily protein,"peroxidase precursor, putative, expressed",LOC_Os01g36240.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr07K,9.91,Pavir.7KG096400,839,3.5442301569690006e-6,AT5G45480.1,NA,Protein of unknown function (DUF594),expressed protein,LOC_Os07g01520.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr07K,9.91,Pavir.7KG096400,2298,3.400038250298041e-6,AT5G45480.1,NA,Protein of unknown function (DUF594),expressed protein,LOC_Os07g01520.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr08K,13.21,Pavir.8KG349600,23733,4.431406620880167e-6,AT4G11290.1,NA,Peroxidase superfamily protein,"peroxidase precursor, putative, expressed",LOC_Os05g06970.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr09N,64.73,Pavir.9NG590700,333,4.398187832057083e-6,AT2G30320.1,NA,Pseudouridine synthase family protein,"tRNA pseudouridine synthase family protein, putative, expressed",LOC_Os03g21980.1
north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,Chr09N,64.73,Pavir.9NG590700,237,3.400038250298041e-6,AT2G30320.1,NA,Pseudouridine synthase family protein,"tRNA pseudouridine synthase family protein, putative, expressed",LOC_Os03g21980.1
north_sites,Midwest,crain_1d,Chr01K,51.77,Pavir.1KG264643,1072,0.04594100933514325,AT5G65160.1,NA,tetratricopeptide repeat (TPR)-containing protein,"dnaJ homolog subfamily C member 7, putative, expressed",LOC_Os02g51730.1
north_sites,Midwest,crain_1d,Chr01K,55.08,Pavir.1KG535000,234,0.07352303872899014,AT3G59290.1,NA,ENTH/VHS family protein,"ENTH domain containing protein, expressed",LOC_Os02g56270.1
north_sites,Midwest,crain_1d,Chr01K,55.08,Pavir.1KG535000,2203,0.07352303872899014,AT3G59290.1,NA,ENTH/VHS family protein,"ENTH domain containing protein, expressed",LOC_Os02g56270.1
north_sites,Midwest,crain_1d,Chr02N,9.45,Pavir.2NG096246,17460,0.06321754557354296,NA,NA,NA,expressed protein,LOC_Os11g05710.1
north_sites,Midwest,crain_1d,Chr03K,4.66,Pavir.3KG064527,2574,0.02811567542964956,AT5G45480.1,NA,Protein of unknown function (DUF594),expressed protein,LOC_Os06g03380.1
north_sites,Midwest,crain_1d,Chr05N,19.68,Pavir.5NG344200,5637,0.0015871781224841331,AT1G56720.3,NA,Protein kinase superfamily protein,"serine/threonine-protein kinase, putative, expressed",LOC_Os01g21960.1
north_sites,Midwest,crain_1d,Chr06K,33.97,Pavir.6KG238100,4160,0.012872290903737168,AT5G12100.1,NA,pentatricopeptide (PPR) repeat-containing protein,"PPR repeat domain containing protein, putative, expressed",LOC_Os08g31110.1
north_sites,Midwest,crain_1d,Chr07N,24.85,Pavir.7NG131500,18521,0.029669417751289857,AT5G43260.1,NA,chaperone protein dnaJ-related,"drought-induced protein 1, putative, expressed",LOC_Os02g30320.1
north_sites,Midwest,crain_1d,Chr08K,16.87,Pavir.8KG158901,1669,0.019933905161881878,NA,NA,NA,NA,NA
north_sites,Midwest,crain_1d,Chr08K,16.87,Pavir.8KG158901,1596,0.019933905161881878,NA,NA,NA,NA,NA
north_sites,Midwest,crain_1d,Chr08N,3,Pavir.8NG086602,1463,0.006091459136266223,NA,NA,NA,"ribosome inactivating protein, expressed",LOC_Os11g06460.1
north_sites,Gulf,crain_1d,Chr02K,6.17,Pavir.2KG081600,2363,7.0952753809618115e-6,AT4G02680.1,EOL1,ETO1-like 1,"BTBT2 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with tetratricopeptide repeats, expressed",LOC_Os07g08120.1
north_sites,Gulf,crain_1d,Chr03N,68.46,Pavir.3NG272001,4339,2.7132545345794865e-4,NA,NA,NA,"OsFBX408 - F-box domain containing protein, expressed",LOC_Os11g09640.1
north_sites,Gulf,crain_1d,Chr03N,68.46,Pavir.3NG272001,4336,2.7132545345794865e-4,NA,NA,NA,"OsFBX408 - F-box domain containing protein, expressed",LOC_Os11g09640.1
north_sites,Gulf,crain_1d,Chr04K,5.63,Pavir.4KG060033,2619,2.9238434243892533e-4,NA,NA,NA,NA,NA
north_sites,Gulf,crain_1d,Chr05N,17.42,Pavir.5NG196400,11013,7.0952753809618115e-6,AT4G33420.1,NA,Peroxidase superfamily protein,"peroxidase precursor, putative, expressed",LOC_Os01g19020.1
north_sites,Gulf,crain_1d,Chr07K,49.88,Pavir.7KG423700,4216,2.9238434243892533e-4,AT1G16260.1,NA,Wall-associated kinase family protein,"OsWAK54 - OsWAK short gene, expressed",LOC_Os04g55750.1
north_sites,Gulf,crain_1d,Chr08K,5.24,Pavir.8KG054400,783,2.9238434243892533e-4,AT5G10200.1,NA,ARM-repeat/Tetratricopeptide repeat (TPR)-like protein,expressed protein,LOC_Os05g34820.1
north_sites,Gulf,crain_1d,Chr08K,30.84,NA,NA,2.9238434243892533e-4,NA,NA,NA,NA,NA
north_sites,Gulf,crain_1d,Chr09K,29.61,Pavir.9KG269800,10002,2.9238434243892533e-4,NA,NA,NA,NA,NA
north_sites,Gulf,crain_1d,Chr09N,61.98,Pavir.9NG555700,5387,2.9353285043717825e-4,AT5G57520.1,"ATZFP2,ZFP2",zinc finger protein 2,"ZOS9-11 - C2H2 zinc finger protein, expressed",LOC_Os09g26200.1
north_sites,Gulf_and_Midwest,crain_1d,Chr01K,40.15,Pavir.1KG371500,2039,0.001779270122446785,AT1G05805.1,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"helix-loop-helix DNA-binding domain containing protein, expressed",LOC_Os02g39140.1
north_sites,Gulf_and_Midwest,crain_1d,Chr01K,53.45,Pavir.1KG514600,570,0.009100412218231919,AT3G14067.1,NA,Subtilase family protein,"OsSub22 - Putative Subtilisin homologue, expressed",LOC_Os02g53860.1
north_sites,Gulf_and_Midwest,crain_1d,Chr02N,9.43,NA,NA,0.011163253653400155,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,crain_1d,Chr02N,39.97,Pavir.2NG228103,2482,0.011575943095608974,AT5G43080.1,CYCA3;1,Cyclin A3;1,"cyclin, putative, expressed",LOC_Os12g39210.1
north_sites,Gulf_and_Midwest,crain_1d,Chr02N,39.97,Pavir.2NG228103,1316,0.001779270122446785,AT5G43080.1,CYCA3;1,Cyclin A3;1,"cyclin, putative, expressed",LOC_Os12g39210.1
north_sites,Gulf_and_Midwest,crain_1d,Chr02N,39.97,Pavir.2NG228103,676,0.004252398500419751,AT5G43080.1,CYCA3;1,Cyclin A3;1,"cyclin, putative, expressed",LOC_Os12g39210.1
north_sites,Gulf_and_Midwest,crain_1d,Chr03N,65.98,Pavir.3NG295000,5429,0.007770826804457293,AT5G28770.2,"AtbZIP63,BZO2H3",bZIP transcription factor family protein,"bZIP transcription factor domain containing protein, expressed",LOC_Os12g40920.1
north_sites,Gulf_and_Midwest,crain_1d,Chr08K,15.04,Pavir.8KG120003,993,0.009100412218231919,NA,NA,NA,NA,NA
north_sites,Gulf_and_Midwest,crain_1d,Chr08N,33.15,Pavir.8NG223504,250,0.009648711101299648,AT3G27000.1,"ARP2,ATARP2,WRM",actin related protein 2,"actin, putative, expressed",LOC_Os08g28190.1
north_sites,Gulf_and_Midwest,crain_1d,Chr08N,36.85,Pavir.8NG104700,4568,0.009696505783702373,AT2G38130.1,ATMAK3,Acyl-CoA N-acyltransferases (NAT) superfamily protein,"acetyltransferase, GNAT family, putative, expressed",LOC_Os11g32280.1
north_sites,Midwest,crain_gr2fl,Chr02K,49.2,Pavir.2KG400000,3676,0.3347808428681222,AT1G76280.1,NA,Tetratricopeptide repeat (TPR)-like superfamily protein,"PPR repeat domain containing protein, putative, expressed",LOC_Os09g29790.1
north_sites,Midwest,crain_gr2fl,Chr02K,63.93,Pavir.2KG556530,1304,0.35913426433089585,NA,NA,NA,NA,NA
north_sites,Midwest,crain_gr2fl,Chr02N,6.51,Pavir.2NG058900,281,0.35913426433089585,AT5G49160.1,"DDM2,DMT01,DMT1,MET1,MET2,METI",methyltransferase 1,"C-5 cytosine-specific DNA methylase, putative, expressed",LOC_Os07g08500.1
north_sites,Midwest,crain_gr2fl,Chr02N,65.07,Pavir.2NG581500,5897,0.3347808428681222,NA,NA,NA,"EGG APPARATUS-1, putative, expressed",LOC_Os07g41410.1
north_sites,Midwest,crain_gr2fl,Chr04N,11.8,Pavir.4NG099900,1136,0.35913426433089585,AT5G37820.1,"NIP4;2,NLM5",NOD26-like intrinsic protein 4;2,"aquaporin protein, putative, expressed",LOC_Os06g12310.1
north_sites,Midwest,crain_gr2fl,Chr05N,40.11,Pavir.5NG363500,945,0.29378755255728967,AT5G11970.1,NA,Protein of unknown function (DUF3511),expressed protein,LOC_Os01g38660.1
north_sites,Midwest,crain_gr2fl,Chr08N,36.03,Pavir.8NG210300,15442,0.35913426433089585,AT4G35160.1,NA,O-methyltransferase family protein,"O-methyltransferase, putative, expressed",LOC_Os05g43930.1
north_sites,Midwest,crain_gr2fl,Chr09K,49.71,Pavir.9KG371100,175,0.3347808428681222,AT4G02860.1,NA,Phenazine biosynthesis PhzC/PhzF protein,"phenazine biosynthesis protein, putative, expressed",LOC_Os03g32040.1
north_sites,Midwest,crain_gr2fl,Chr09N,24.14,Pavir.9NG298700,4181,0.3347808428681222,AT2G28630.1,KCS12,3-ketoacyl-CoA synthase 12,"3-ketoacyl-CoA synthase precursor, putative, expressed",LOC_Os10g33370.1
north_sites,Midwest,crain_gr2fl,Chr09N,73.51,Pavir.9NG841400,5005,0.3347808428681222,AT1G18350.1,"ATMKK7,BUD1,MKK7",MAP kinase kinase 7,"STE_MEK_ste7_MAP2K.6 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed",LOC_Os03g12390.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.58,Pavir.5NG392700,2435,0.001956237894209152,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.58,Pavir.5NG392700,8652,0.001956237894209152,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,5606,0.001956237894209152,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,3991,0.0029171864767330367,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,2984,0.001956237894209152,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,2486,0.0055660964351295856,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,2254,0.0029171864767330367,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,2247,0.0052082256016771486,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,1773,0.0055660964351295856,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf,crain_gr2fl,Chr09N,64.12,Pavir.9NG583400,6398,0.0029171864767330367,AT1G09060.3,NA,"Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase","jmjC domain containing protein, expressed",LOC_Os03g22540.1
north_sites,Gulf,crain_gr2fl,Chr09N,64.13,Pavir.9NG583400,3667,0.0055660964351295856,AT1G09060.3,NA,"Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase","jmjC domain containing protein, expressed",LOC_Os03g22540.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05K,40.91,Pavir.5KG448300,1496,0.006027634874615003,AT5G64410.1,"ATOPT4,OPT4",oligopeptide transporter 4,"oligopeptide transporter, putative, expressed",LOC_Os01g43940.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,12.94,Pavir.5NG162200,9270,0.004520801455083854,AT5G07680.2,"ANAC079,ANAC080,ATNAC4,NAC080",NAC domain containing protein 80,"no apical meristem protein, putative, expressed",LOC_Os01g29840.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,24.49,Pavir.5NG232700,8668,0.006027634874615003,AT2G39080.1,NA,NAD(P)-binding Rossmann-fold superfamily protein,expressed protein,LOC_Os01g26970.5
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,24.5,Pavir.5NG232700,14193,0.006027634874615003,AT2G39080.1,NA,NAD(P)-binding Rossmann-fold superfamily protein,expressed protein,LOC_Os01g26970.5
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,2247,0.006027634874615003,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,35.59,Pavir.5NG392700,1773,0.006027634874615003,AT1G65810.1,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"tRNA-splicing endonuclease positive effector-related, putative, expressed",LOC_Os04g51090.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr05N,39.71,Pavir.5NG255600,17622,0.006027634874615003,AT1G68530.1,"CER6,CUT1,G2,KCS6,POP1",3-ketoacyl-CoA synthase 6,"3-ketoacyl-CoA synthase, putative, expressed",LOC_Os06g14810.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr06K,35.66,Pavir.6KG251718,1888,0.006027634874615003,AT4G00980.1,NA,zinc knuckle (CCHC-type) family protein,expressed protein,LOC_Os08g32560.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr09N,64.12,Pavir.9NG583400,6398,0.004520801455083854,AT1G09060.3,NA,"Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase","jmjC domain containing protein, expressed",LOC_Os03g22540.1
north_sites,Gulf_and_Midwest,crain_gr2fl,Chr09N,64.13,Pavir.9NG583400,3667,0.006027634874615003,AT1G09060.3,NA,"Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase","jmjC domain containing protein, expressed",LOC_Os03g22540.1
north_sites,Midwest,dyln_fl50,Chr02K,47.94,Pavir.2KG351005,6016,5.102964004656583e-5,NA,NA,NA,NA,NA
north_sites,Midwest,dyln_fl50,Chr02K,47.94,Pavir.2KG351005,6017,5.102964004656583e-5,NA,NA,NA,NA,NA
north_sites,Midwest,dyln_fl50,Chr02K,47.94,Pavir.2KG351005,6122,5.102964004656583e-5,NA,NA,NA,NA,NA
